agent.name,package.name,package.version,vulnerability.description,vulnerability.severity,vulnerability.id
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Shell allows an authorized attacker to elevate privileges locally.,High,CVE-2025-64661
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Remote Desktop Services Remote Code Execution Vulnerability,High,CVE-2024-49132
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Registry Elevation of Privilege Vulnerability,High,CVE-2024-43641
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability,High,CVE-2025-21181
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Hyper-V Remote Code Execution Vulnerability,High,CVE-2024-20700
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper access control in Windows NTFS allows an authorized attacker to disclose file path information under a folder where the attacker doesn't have permission to list content.,Medium,CVE-2025-21197
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Common Log File System Driver Elevation of Privilege Vulnerability,High,CVE-2024-49090
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2024-43621
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows OLE Remote Code Execution Vulnerability,Critical,CVE-2025-21298
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.,High,CVE-2025-59193
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows NTFS Elevation of Privilege Vulnerability,Low,CVE-2025-21337
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Buffer over-read in Windows Projected File System allows an authorized attacker to elevate privileges locally.,High,CVE-2025-62462
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Insertion of sensitive information into log file in Windows NTFS allows an unauthorized attacker to disclose information with a physical attack.,Medium,CVE-2025-24984
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21200
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Recovery Environment Agent Elevation of Privilege Vulnerability,Medium,CVE-2025-21202
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper link resolution before file access ('link following') in Windows Update Stack allows an authorized attacker to elevate privileges locally.,High,CVE-2025-21204
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Telephony Service allows an unauthorized attacker to execute code over a network.,High,CVE-2025-21205
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Secure Boot Security Feature Bypass Vulnerability,Medium,CVE-2024-26184
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Connected Devices Platform Service (Cdpsvc) Denial of Service Vulnerability,High,CVE-2025-21207
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows BitLocker Information Disclosure Vulnerability,Medium,CVE-2025-21210
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Themes Information Disclosure Vulnerability,Medium,CVE-2024-20691
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Internet Connection Sharing (ICS) Denial of Service Vulnerability,Medium,CVE-2025-21212
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper authentication in Windows SMB Client allows an unauthorized attacker to perform tampering over a network.,Low,CVE-2025-59280
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Integer overflow or wraparound in Virtual Hard Disk (VHDX) allows an unauthorized attacker to execute code locally.,High,CVE-2025-49683
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kerberos Denial of Service Vulnerability,Medium,CVE-2024-26183
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows BitLocker Information Disclosure Vulnerability,Medium,CVE-2025-21214
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows MultiPoint Services Remote Code Execution Vulnerability,High,CVE-2024-30013
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kernel Memory Information Disclosure Vulnerability,Medium,CVE-2025-21318
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Install Service Elevation of Privilege Vulnerability,High,CVE-2024-26158
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Internet Connection Sharing (ICS) Denial of Service Vulnerability,Medium,CVE-2025-21216
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Secure Boot Security Feature Bypass Vulnerability,Medium,CVE-2025-21215
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows NTLM Spoofing Vulnerability,Medium,CVE-2025-21217
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-21359
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Message Queuing Information Disclosure Vulnerability,High,CVE-2025-21220
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Telephony Service allows an unauthorized attacker to execute code over a network.,High,CVE-2025-21222
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21226
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21227
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-30006
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21228
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper input validation in Windows Common Log File System Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-32706
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21239
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,IP Helper Denial of Service Vulnerability,High,CVE-2025-21231
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Mobile Broadband Driver Denial of Service Vulnerability,Medium,CVE-2024-43559
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Disk Cleanup Tool Elevation of Privilege Vulnerability,High,CVE-2025-21420
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows PrintWorkflowUserSvc Elevation of Privilege Vulnerability,High,CVE-2025-21234
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper authentication in Windows NTLM allows an authorized attacker to elevate privileges over a network.,High,CVE-2025-53778
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows PrintWorkflowUserSvc Elevation of Privilege Vulnerability,High,CVE-2025-21235
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper link resolution before file access ('link following') in Windows Recovery Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-32721
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21241
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21244
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper resolution of path equivalence in Windows MapUrlToZone allows an unauthorized attacker to bypass a security feature over a network.,Medium,CVE-2025-21247
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21248
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21249
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kernel-Mode Driver Elevation of Privilege Vulnerability,High,CVE-2024-38187
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability,High,CVE-2025-21251
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability,High,CVE-2025-21290
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21250
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Stack-based buffer overflow in Windows NTFS allows an authorized attacker to execute code locally.,High,CVE-2025-54916
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Network Address Translation (NAT) Denial of Service Vulnerability,Medium,CVE-2024-21344
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21255
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kerberos Elevation of Privilege Vulnerability,High,CVE-2024-38239
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Common Log File System Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-32713
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21256
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Mobile Broadband Driver Denial of Service Vulnerability,Medium,CVE-2024-43542
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21258
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Kernel allows an authorized attacker to elevate privileges locally.,High,CVE-2025-50152
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21260
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21237
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21261
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21265
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21266
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,MapUrlToZone Security Feature Bypass Vulnerability,Medium,CVE-2025-21268
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Double free in Windows Smart Card allows an authorized attacker to elevate privileges locally.,High,CVE-2025-59505
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows HTML Platforms Security Feature Bypass Vulnerability,Medium,CVE-2025-21269
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Remote Access Connection Manager Elevation of Privilege Vulnerability,High,CVE-2024-30079
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability,High,CVE-2025-21270
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows COM Server Information Disclosure Vulnerability,Medium,CVE-2025-21272
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Secure Kernel Mode Elevation of Privilege Vulnerability,High,CVE-2024-43528
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Event Tracing Denial of Service Vulnerability,Medium,CVE-2025-21274
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows App Package Installer Elevation of Privilege Vulnerability,High,CVE-2025-21275
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows MapUrlToZone Denial of Service Vulnerability,High,CVE-2025-21276
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Speech Application Programming Interface (SAPI) Remote Code Execution Vulnerability,High,CVE-2024-43574
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability,High,CVE-2025-21277
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Message Queuing (MSMQ) Elevation of Privilege Vulnerability,High,CVE-2024-21354
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Server Remote Code Execution Vulnerability,High,CVE-2025-21201
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Uncontrolled resource consumption in Windows Deployment Services allows an unauthorized attacker to deny service locally.,Medium,CVE-2025-29957
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Remote Desktop Gateway (RD Gateway) Denial of Service Vulnerability,Medium,CVE-2025-21278
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Proxy Driver Spoofing Vulnerability,Medium,CVE-2024-26234
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Kernel Streaming WOW Thunk Service Driver Elevation of Privilege Vulnerability,High,CVE-2025-21375
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Virtual Trusted Platform Module Denial of Service Vulnerability,Medium,CVE-2025-21280
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use of uninitialized resource in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-29958
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft COM for Windows Elevation of Privilege Vulnerability,High,CVE-2025-21281
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use of uninitialized resource in Windows Netlogon allows an unauthorized attacker to elevate privileges over a network.,High,CVE-2025-33070
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows COM Server Information Disclosure Vulnerability,Medium,CVE-2025-21288
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-21360
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Time-of-check time-of-use (toctou) race condition in Windows Virtual Machine Bus allows an unauthorized attacker to execute code locally.,High,CVE-2025-29833
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kernel Elevation of Privilege Vulnerability,High,CVE-2024-38133
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability,High,CVE-2025-21289
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Win32K - GRFX allows an authorized attacker to elevate privileges locally.,Medium,CVE-2025-26681
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Direct Show Remote Code Execution Vulnerability,High,CVE-2025-21291
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Uncontrolled resource consumption in Windows Remote Procedure Call allows an unauthorized attacker to deny service over a network.,High,CVE-2025-59502
